sentence_id,language,node,degree_centrality,harmonic_centrality,betweenness_centrality,pagerank_centrality,root
5,Japanese,14,0.11764705882352941,5.521428571428572,0.22058823529411764,0.059394063987162876,0
5,Japanese,4,0.11764705882352941,6.102380952380954,0.3088235294117647,0.056486906898897765,0
5,Japanese,5,0.1764705882352941,7.050000000000001,0.5441176470588235,0.08086636244406845,0
5,Japanese,1,0.11764705882352941,6.05515873015873,0.11764705882352941,0.06041733502152334,0
5,Japanese,2,0.058823529411764705,4.563492063492063,0.0,0.03401019198649035,0
5,Japanese,6,0.23529411764705882,7.917857142857144,0.5,0.10905579258110103,0
5,Japanese,17,0.11764705882352941,6.055158730158731,0.11764705882352941,0.06041733502152334,0
5,Japanese,12,0.058823529411764705,4.563492063492064,0.0,0.03401019198649035,0
5,Japanese,3,0.058823529411764705,5.3884920634920634,0.0,0.031508148540578984,0
5,Japanese,7,0.1764705882352941,7.70952380952381,0.6176470588235294,0.07972088567911317,0
5,Japanese,11,0.11764705882352941,6.866666666666666,0.5294117647058824,0.05394352893091868,0
5,Japanese,16,0.11764705882352941,6.084523809523809,0.11764705882352941,0.05949729465327343,0
5,Japanese,18,0.058823529411764705,4.621825396825397,0.0,0.033620006989827214,0
5,Japanese,15,0.11764705882352941,6.683333333333334,0.5147058823529411,0.05417114191729479,0
5,Japanese,10,0.11764705882352941,5.71904761904762,0.11764705882352941,0.06000522011202179,1
5,Japanese,13,0.058823529411764705,4.388095238095239,0.0,0.03383598385680441,0
8,Japanese,2,0.09375,8.167063492063493,0.12298387096774194,0.04871739852213978,0
8,Japanese,10,0.03125,6.287698412698413,0.0,0.018347935017671624,0
8,Japanese,14,0.03125,6.287698412698413,0.0,0.018347935017671624,0
8,Japanese,4,0.0625,8.747619047619049,0.1754032258064516,0.030536812519204724,0
8,Japanese,16,0.0625,9.904761904761903,0.22580645161290322,0.028681185253029567,0
8,Japanese,6,0.125,12.25,0.6834677419354839,0.052500462192037904,0
8,Japanese,12,0.0625,7.309920634920636,0.0625,0.034014250421576,0
8,Japanese,32,0.03125,5.912698412698413,0.0,0.019000934448303128,0
8,Japanese,26,0.0625,8.414285714285715,0.12096774193548387,0.03133377871513833,0
8,Japanese,3,0.0625,9.771428571428572,0.1754032258064516,0.029019746073322333,1
8,Japanese,29,0.0625,7.583730158730159,0.0625,0.033542438710218475,0
8,Japanese,27,0.03125,6.09484126984127,0.0,0.01880034165923542,0
8,Japanese,22,0.0625,8.88095238095238,0.12096774193548387,0.030624488819005473,0
8,Japanese,15,0.09375,10.821428571428571,0.3326612903225806,0.04173440061481317,0
8,Japanese,24,0.0625,7.583730158730159,0.0625,0.033542438710218475,0
8,Japanese,18,0.03125,6.094841269841271,0.0,0.01880034165923542,0
8,Japanese,13,0.0625,8.880952380952381,0.12096774193548387,0.030624488819005473,0
8,Japanese,11,0.125,9.919841269841267,0.1814516129032258,0.06245814899928137,0
8,Japanese,5,0.03125,7.157539682539681,0.0,0.017818074662928562,0
8,Japanese,23,0.03125,7.157539682539681,0.0,0.017818074662928562,0
8,Japanese,21,0.03125,7.157539682539681,0.0,0.017818074662928562,0
8,Japanese,19,0.15625,11.329761904761904,0.38306451612903225,0.0733977760026745,0
8,Japanese,20,0.03125,7.919841269841269,0.0,0.017022875377407664,0
8,Japanese,33,0.03125,7.919841269841269,0.0,0.017022875377407664,0
8,Japanese,8,0.03125,7.919841269841269,0.0,0.017022875377407664,0
8,Japanese,9,0.0625,10.547619047619046,0.3870967741935484,0.028636865926592207,0
8,Japanese,7,0.125,11.799999999999999,0.6068548387096774,0.05465374796987479,0
8,Japanese,1,0.0625,7.205555555555556,0.0625,0.03425459040688025,0
8,Japanese,28,0.03125,5.83611111111111,0.0,0.019103719907516917,0
8,Japanese,25,0.0625,8.26309523809524,0.12096774193548387,0.031696669863104,0
8,Japanese,30,0.0625,9.530952380952382,0.1754032258064516,0.029630493683782805,0
8,Japanese,17,0.03125,8.480952380952381,0.0,0.016159445094639086,0
8,Japanese,31,0.0625,11.049999999999999,0.5141129032258064,0.027316314852818522,0
11,Japanese,30,0.10344827586206896,8.070310245310244,0.19704433497536947,0.05035095854128717,1
11,Japanese,1,0.034482758620689655,6.0186979686979685,0.0,0.01926553389643742,0
11,Japanese,14,0.06896551724137931,6.247965922965924,0.06896551724137931,0.03794382664643549,0
11,Japanese,24,0.034482758620689655,5.043106893106893,0.0,0.021125184820132474,0
11,Japanese,21,0.06896551724137931,7.06433288933289,0.1330049261083744,0.035260183257025374,0
11,Japanese,3,0.06896551724137931,7.938564213564214,0.19211822660098524,0.033260517031193856,0
11,Japanese,7,0.10344827586206896,9.367099567099565,0.35960591133004927,0.04684773831662928,0
11,Japanese,12,0.10344827586206896,10.049603174603172,0.5566502463054187,0.04491846668594918,0
11,Japanese,27,0.06896551724137931,7.555230880230881,0.06896551724137931,0.03526290424191561,0
11,Japanese,16,0.034482758620689655,5.930999555999557,0.0,0.01998614599863216,0
11,Japanese,8,0.06896551724137931,6.4726662226662235,0.06896551724137931,0.0376544054559598,0
11,Japanese,5,0.034482758620689655,5.218600843600845,0.0,0.021003222370916952,0
11,Japanese,26,0.06896551724137931,7.364754689754691,0.1330049261083744,0.03482798742317455,0
11,Japanese,6,0.06896551724137931,8.367099567099565,0.19211822660098524,0.032528341180994895,0
11,Japanese,25,0.10344827586206896,10.056349206349207,0.6059113300492611,0.04524525939874009,0
11,Japanese,22,0.10344827586206896,9.470238095238095,0.541871921182266,0.046985292955257454,0
11,Japanese,18,0.06896551724137931,8.259126984126983,0.1330049261083744,0.033426553274203935,0
11,Japanese,15,0.06896551724137931,7.061147186147187,0.06896551724137931,0.036721938683553806,0
11,Japanese,28,0.034482758620689655,5.64491341991342,0.0,0.020606928504760827,0
11,Japanese,29,0.034482758620689655,7.033730158730159,0.0,0.018312505573877758,0
11,Japanese,19,0.06896551724137931,8.536904761904763,0.4876847290640394,0.0320004890930474,0
11,Japanese,23,0.06896551724137931,8.206349206349207,0.46798029556650245,0.03220634160311474,0
11,Japanese,13,0.06896551724137931,8.201984126984128,0.4433497536945813,0.03201579565278279,0
11,Japanese,10,0.10344827586206896,8.786147186147186,0.45320197044334976,0.04703739762293875,0
11,Japanese,11,0.06896551724137931,6.685364635364635,0.06896551724137931,0.03681478850408375,0
11,Japanese,2,0.034482758620689655,5.296847596847597,0.0,0.020646866261883334,0
11,Japanese,17,0.06896551724137931,6.0206571206571216,0.06896551724137931,0.037971935643466334,0
11,Japanese,20,0.034482758620689655,4.862623487623487,0.0,0.02113733209252894,0
11,Japanese,9,0.06896551724137931,6.7686979686979685,0.1330049261083744,0.035302907147088516,0
11,Japanese,4,0.06896551724137931,7.536976911976911,0.19211822660098524,0.03333225212198728,0
12,Japanese,19,0.1111111111111111,5.745238095238096,0.11111111111111112,0.058419071800395,0
12,Japanese,13,0.05555555555555555,4.463095238095238,0.0,0.03272260101529012,0
12,Japanese,16,0.1111111111111111,6.800000000000001,0.20915032679738563,0.05343444420001625,0
12,Japanese,2,0.2222222222222222,8.6,0.738562091503268,0.09746869775852843,0
12,Japanese,4,0.2222222222222222,6.84404761904762,0.3137254901960784,0.11102646254622757,0
12,Japanese,10,0.05555555555555555,4.795238095238096,0.0,0.03148697472659062,0
12,Japanese,15,0.05555555555555555,4.795238095238096,0.0,0.03148697472659062,0
12,Japanese,5,0.05555555555555555,4.795238095238096,0.0,0.03148697472659062,0
12,Japanese,14,0.1111111111111111,6.445238095238096,0.36601307189542487,0.05373286575750917,0
12,Japanese,12,0.1111111111111111,6.65,0.42483660130718953,0.05234469921493941,0
12,Japanese,3,0.1111111111111111,7.183333333333333,0.47058823529411764,0.05085247105774994,0
12,Japanese,1,0.2222222222222222,7.034523809523811,0.3137254901960784,0.1104543035170444,0
12,Japanese,8,0.05555555555555555,4.927380952380953,0.0,0.03136611279041011,0
12,Japanese,18,0.05555555555555555,4.927380952380952,0.0,0.03136611279041011,0
12,Japanese,7,0.05555555555555555,4.927380952380953,0.0,0.03136611279041011,0
12,Japanese,17,0.1111111111111111,6.745238095238095,0.36601307189542487,0.053118567147895604,0
12,Japanese,6,0.1111111111111111,7.199999999999999,0.42483660130718953,0.05118201656521035,0
12,Japanese,11,0.1111111111111111,6.550000000000001,0.11111111111111112,0.05529091289660673,1
12,Japanese,9,0.05555555555555555,4.945238095238095,0.0,0.0313936239715847,0
14,Japanese,23,0.07142857142857142,6.525047175047174,0.07142857142857142,0.038991605608968895,0
14,Japanese,29,0.03571428571428571,5.1687340437340445,0.0,0.021744611921824086,0
14,Japanese,18,0.07142857142857142,7.731324231324231,0.13756613756613756,0.036088924494394006,0
14,Japanese,28,0.21428571428571427,10.129004329004328,0.4365079365079365,0.10124884525827713,0
14,Japanese,12,0.03571428571428571,6.814657564657564,0.0,0.019516726365673365,0
14,Japanese,1,0.03571428571428571,6.814657564657564,0.0,0.019516726365673365,0
14,Japanese,21,0.03571428571428571,6.814657564657563,0.0,0.019516726365673365,0
14,Japanese,11,0.03571428571428571,6.814657564657564,0.0,0.019516726365673365,0
14,Japanese,2,0.07142857142857142,8.481782106782108,0.42328042328042326,0.03384964438419806,0
14,Japanese,6,0.07142857142857142,8.181349206349207,0.45238095238095233,0.03372314449647271,1
14,Japanese,19,0.07142857142857142,7.373845598845599,0.07142857142857142,0.036676711906198645,0
14,Japanese,13,0.03571428571428571,5.790115440115439,0.0,0.020760232485304196,0
14,Japanese,4,0.10714285714285714,9.112301587301586,0.41534391534391535,0.04891248905793156,0
14,Japanese,14,0.07142857142857142,5.833308358308358,0.07142857142857142,0.03964819737914509,0
14,Japanese,5,0.03571428571428571,4.716433566433565,0.0,0.02202276858199141,0
14,Japanese,9,0.07142857142857142,6.507262182262182,0.13756613756613756,0.037073324509022024,0
14,Japanese,20,0.07142857142857142,7.113924963924963,0.1984126984126984,0.03541345468191069,0
14,Japanese,22,0.07142857142857142,7.840512265512265,0.25396825396825395,0.034081283421723306,0
14,Japanese,3,0.10714285714285714,9.550396825396826,0.4735449735449735,0.04823733261800496,0
14,Japanese,17,0.10714285714285714,9.977380952380953,0.6666666666666666,0.0465644885893652,0
14,Japanese,26,0.03571428571428571,7.00515873015873,0.0,0.018839934465980274,0
14,Japanese,8,0.07142857142857142,7.457936507936508,0.07142857142857142,0.036739921119491765,0
14,Japanese,27,0.03571428571428571,5.852813852813854,0.0,0.020786567380810507,0
14,Japanese,7,0.10714285714285714,9.234920634920636,0.3201058201058201,0.049052811300381596,0
14,Japanese,16,0.07142857142857142,6.6528138528138525,0.07142857142857142,0.03857883405998755,0
14,Japanese,15,0.03571428571428571,5.3242784992785,0.0,0.021568721372428688,0
14,Japanese,10,0.07142857142857142,7.707936507936507,0.13756613756613756,0.035467335518345994,0
14,Japanese,24,0.07142857142857142,8.760714285714286,0.49470899470899465,0.03253063813605249,0
14,Japanese,25,0.07142857142857142,8.295634920634923,0.47619047619047616,0.033331271789095764,0
16,Japanese,19,0.1111111111111111,5.407936507936508,0.11111111111111112,0.059176804487884566,0
16,Japanese,7,0.05555555555555555,4.224603174603175,0.0,0.033045102862812537,0
16,Japanese,14,0.1111111111111111,6.26904761904762,0.20915032679738563,0.0545745594017127,1
16,Japanese,16,0.1111111111111111,5.314682539682539,0.11111111111111112,0.05912385074915137,0
16,Japanese,8,0.05555555555555555,4.160714285714286,0.0,0.03302294105782252,0
16,Japanese,15,0.1111111111111111,6.120238095238096,0.20915032679738563,0.05449585212033409,0
16,Japanese,13,0.16666666666666666,7.242857142857144,0.5294117647058824,0.07578490345084805,0
16,Japanese,12,0.1111111111111111,5.552380952380954,0.11111111111111112,0.058551261624803216,0
16,Japanese,3,0.05555555555555555,4.334126984126985,0.0,0.03277874891641799,0
16,Japanese,1,0.1111111111111111,6.46904761904762,0.20915032679738563,0.05363301723731355,0
16,Japanese,2,0.16666666666666666,7.8166666666666655,0.6470588235294118,0.07360437945075049,0
16,Japanese,4,0.1111111111111111,5.31468253968254,0.11111111111111112,0.05912385074915137,0
16,Japanese,9,0.05555555555555555,4.160714285714286,0.0,0.03302294105782252,0
16,Japanese,17,0.1111111111111111,6.120238095238096,0.20915032679738563,0.05449585212033409,0
16,Japanese,11,0.1111111111111111,6.85,0.5032679738562091,0.05075351535031285,0
16,Japanese,5,0.1111111111111111,7.016666666666666,0.5228758169934641,0.05031879692594672,0
16,Japanese,10,0.16666666666666666,7.51904761904762,0.46405228758169936,0.07598539973663374,0
16,Japanese,6,0.1111111111111111,6.01904761904762,0.11111111111111112,0.05657104110841686,0
16,Japanese,18,0.05555555555555555,4.607936507936509,0.0,0.03193718159153047,0
21,Japanese,9,0.1111111111111111,4.782911532911533,0.11111111111111112,0.060641861138261824,0
21,Japanese,10,0.05555555555555555,3.7721972471972474,0.0,0.03366786450968714,0
21,Japanese,14,0.1111111111111111,5.321067821067821,0.20915032679738563,0.05677673300364845,0
21,Japanese,18,0.1111111111111111,5.746067821067822,0.29411764705882354,0.054373013337869966,1
21,Japanese,7,0.1111111111111111,4.757911532911533,0.11111111111111112,0.06078034697698442,0
21,Japanese,8,0.05555555555555555,3.751995226995227,0.0,0.03372685016376551,0
21,Japanese,16,0.1111111111111111,5.2893217893217885,0.20915032679738563,0.05698520524814649,0
21,Japanese,2,0.1111111111111111,5.704401154401155,0.29411764705882354,0.05472449518964852,0
21,Japanese,17,0.1111111111111111,6.155158730158731,0.36601307189542487,0.053204544210474644,0
21,Japanese,3,0.16666666666666666,6.9789682539682545,0.5032679738562091,0.07782720860988944,0
21,Japanese,4,0.05555555555555555,5.021825396825397,0.0,0.029946189126093675,0
21,Japanese,15,0.16666666666666666,7.117857142857144,0.5686274509803921,0.07717944544704779,0
21,Japanese,11,0.05555555555555555,5.121825396825397,0.0,0.029761855227845878,0
21,Japanese,12,0.1111111111111111,6.602380952380951,0.5294117647058824,0.05161156731138354,0
21,Japanese,5,0.1111111111111111,6.58452380952381,0.5228758169934641,0.05141192995197155,0
21,Japanese,6,0.16666666666666666,7.0623015873015875,0.5686274509803921,0.07617020970164555,0
21,Japanese,13,0.1111111111111111,5.745634920634921,0.11111111111111112,0.056653175356181515,0
21,Japanese,1,0.05555555555555555,4.422258297258297,0.0,0.03197199635134872,0
21,Japanese,19,0.1111111111111111,6.212301587301588,0.36601307189542487,0.05258550913810511,0
25,Japanese,11,0.1111111111111111,6.3956349206349214,0.11111111111111112,0.05663336595579806,0
25,Japanese,6,0.05555555555555555,4.828968253968254,0.0,0.03196428661948223,0
25,Japanese,18,0.2222222222222222,8.38452380952381,0.5490196078431373,0.1015045906713996,0
25,Japanese,13,0.1111111111111111,6.3956349206349214,0.11111111111111112,0.05663336595579806,0
25,Japanese,5,0.05555555555555555,4.828968253968254,0.0,0.03196428661948223,0
25,Japanese,10,0.1111111111111111,6.3956349206349214,0.11111111111111112,0.05663336595579806,0
25,Japanese,8,0.05555555555555555,4.828968253968254,0.0,0.03196428661948223,0
25,Japanese,4,0.1111111111111111,7.759523809523809,0.5032679738562091,0.05035489199563513,0
25,Japanese,7,0.2222222222222222,8.7,0.7058823529411765,0.09831144325071556,1
25,Japanese,9,0.1111111111111111,6.609523809523809,0.11111111111111112,0.05557104747653657,0
25,Japanese,15,0.05555555555555555,4.98452380952381,0.0,0.03151281203624115,0
25,Japanese,3,0.1111111111111111,4.920238095238096,0.11111111111111112,0.06070006894894277,0
25,Japanese,12,0.05555555555555555,3.8869047619047623,0.0,0.03369268129324722,0
25,Japanese,2,0.1111111111111111,5.486904761904762,0.20915032679738563,0.05686441996839872,0
25,Japanese,17,0.1111111111111111,5.945238095238095,0.29411764705882354,0.0545207839075086,0
25,Japanese,1,0.1111111111111111,6.433333333333334,0.36601307189542487,0.05284582704043185,0
25,Japanese,16,0.1111111111111111,7.133333333333333,0.42483660130718953,0.051244616172324134,0
25,Japanese,19,0.1111111111111111,6.609523809523809,0.11111111111111112,0.05557104747653657,0
25,Japanese,14,0.05555555555555555,4.984523809523811,0.0,0.03151281203624115,0
26,Japanese,8,0.09090909090909091,6.612301587301587,0.09090909090909091,0.04793957157785232,0
26,Japanese,23,0.045454545454545456,5.155591630591632,0.0,0.026895504932346586,0
26,Japanese,17,0.09090909090909091,7.9789682539682545,0.17316017316017315,0.043660141834712174,0
26,Japanese,7,0.2272727272727273,10.551190476190476,0.7662337662337663,0.098618565906567,0
26,Japanese,6,0.09090909090909091,5.119119769119769,0.09090909090909091,0.05028074243547015,0
26,Japanese,5,0.045454545454545456,4.092604617604618,0.0,0.027891023651673348,0
26,Japanese,19,0.09090909090909091,5.665873015873015,0.17316017316017315,0.04718020844465087,0
26,Japanese,21,0.09090909090909091,6.076984126984127,0.24675324675324675,0.045386179075748406,0
26,Japanese,13,0.09090909090909091,6.454761904761906,0.3116883116883117,0.04426584174547732,0
26,Japanese,18,0.09090909090909091,6.8690476190476195,0.36796536796536794,0.04342282012194634,0
26,Japanese,9,0.09090909090909091,7.416666666666666,0.4155844155844156,0.042561281510201734,0
26,Japanese,14,0.09090909090909091,8.326190476190476,0.45454545454545453,0.041374604744120344,0
26,Japanese,16,0.09090909090909091,6.869877344877346,0.09090909090909091,0.04722819302554425,0
26,Japanese,20,0.045454545454545456,5.2627344877344875,0.0,0.02659434003169334,0
26,Japanese,10,0.18181818181818182,8.878968253968253,0.4025974025974026,0.08518821314831367,0
26,Japanese,4,0.09090909090909091,6.869877344877345,0.09090909090909091,0.04722819302554425,0
26,Japanese,11,0.045454545454545456,5.2627344877344875,0.0,0.02659434003169334,0
26,Japanese,1,0.045454545454545456,6.203210678210679,0.0,0.024623626720873502,0
26,Japanese,2,0.09090909090909091,8.74563492063492,0.4155844155844156,0.041388263623239094,0
26,Japanese,22,0.09090909090909091,7.728968253968255,0.09090909090909091,0.04513467028346442,0
26,Japanese,15,0.045454545454545456,5.812301587301588,0.0,0.02570450192270155,0
26,Japanese,3,0.09090909090909091,7.728968253968255,0.09090909090909091,0.04513467028346442,1
26,Japanese,12,0.045454545454545456,5.8123015873015875,0.0,0.02570450192270155,0
27,Japanese,18,0.08108108108108109,7.967782217782217,0.1066066066066066,0.04247869829827584,0
27,Japanese,25,0.02702702702702703,6.1741314241314225,0.0,0.015982101010974865,0
27,Japanese,37,0.02702702702702703,6.1741314241314225,0.0,0.015982101010974865,0
27,Japanese,36,0.05405405405405406,8.439668664668664,0.15315315315315314,0.02672732833559769,0
27,Japanese,7,0.08108108108108109,9.592965367965368,0.2912912912912913,0.03792667735752408,0
27,Japanese,16,0.05405405405405406,6.156739502327734,0.05405405405405406,0.03041505767401119,0
27,Japanese,8,0.02702702702702703,5.066158269834739,0.0,0.01687306348201012,0
27,Japanese,4,0.05405405405405406,6.775159562659558,0.10510510510510511,0.028527486033854133,0
27,Japanese,13,0.05405405405405406,7.265956265956262,0.15315315315315314,0.027423696539861514,0
27,Japanese,34,0.05405405405405406,7.730541680541679,0.1981981981981982,0.026707902159765318,0
27,Japanese,1,0.05405405405405406,8.233705183705183,0.24024024024024024,0.026133285600817353,0
27,Japanese,2,0.05405405405405406,8.853246753246752,0.27927927927927926,0.025491770449730347,0
27,Japanese,29,0.05405405405405406,9.741305916305915,0.3153153153153153,0.02456154010159973,0
27,Japanese,9,0.08108108108108109,11.393650793650792,0.5555555555555556,0.03451573946376336,0
27,Japanese,15,0.05405405405405406,6.59287934287934,0.05405405405405406,0.0302412468026906,0
27,Japanese,11,0.02702702702702703,5.42351121101121,0.0,0.01679928322235339,0
27,Japanese,24,0.05405405405405406,7.3214507714507695,0.10510510510510511,0.028266529763879285,0
27,Japanese,35,0.05405405405405406,7.974614274614274,0.15315315315315314,0.026983001220654043,0
27,Japanese,20,0.05405405405405406,8.697691197691197,0.1981981981981982,0.025932514491600868,0
27,Japanese,27,0.05405405405405406,9.667893217893218,0.24024024024024024,0.02474885562520153,0
27,Japanese,14,0.10810810810810811,12.275793650793647,0.7162162162162162,0.04523390478556957,0
27,Japanese,17,0.05405405405405406,8.287770562770563,0.05405405405405406,0.02851944436007848,0
27,Japanese,33,0.02702702702702703,6.68423520923521,0.0,0.016068052509570944,0
27,Japanese,12,0.05405405405405406,9.789285714285711,0.10510510510510511,0.02568023318145029,0
27,Japanese,19,0.05405405405405406,6.496223629311864,0.05405405405405406,0.0297880751191565,0
27,Japanese,32,0.02702702702702703,5.258723629311864,0.0,0.016607634155590634,0
27,Japanese,23,0.08108108108108109,7.5889874014874,0.15615615615615616,0.041381875077052134,0
27,Japanese,31,0.02702702702702703,5.829556962645195,0.0,0.01567192138276728,0
27,Japanese,30,0.05405405405405406,7.5452602952602925,0.1981981981981982,0.026947085263686756,0
27,Japanese,5,0.05405405405405406,7.794527694527693,0.24024024024024024,0.026530330419604765,0
27,Japanese,21,0.05405405405405406,8.14128094128094,0.27927927927927926,0.026188237273965582,0
27,Japanese,38,0.05405405405405406,8.59011544011544,0.3153153153153153,0.02580194638529025,0
27,Japanese,22,0.05405405405405406,9.210750360750364,0.3483483483483483,0.025233730424156026,0
27,Japanese,10,0.05405405405405406,10.193253968253966,0.3783783783783784,0.024283951740075263,0
27,Japanese,3,0.05405405405405406,10.33690476190476,0.3483483483483483,0.024169955512186744,0
27,Japanese,6,0.05405405405405406,9.585389610389608,0.3153153153153153,0.024964610467947852,0
27,Japanese,28,0.05405405405405406,7.939668664668665,0.05405405405405406,0.028254777000288472,1
27,Japanese,26,0.02702702702702703,6.367782217782217,0.0,0.01595635629642214,0
29,Japanese,2,0.10526315789473684,5.215873015873016,0.10526315789473684,0.05735365602018128,0
29,Japanese,1,0.05263157894736842,4.125036075036075,0.0,0.0318747737010984,0
29,Japanese,19,0.10526315789473684,5.871825396825397,0.19883040935672514,0.053550692348883315,0
29,Japanese,5,0.10526315789473684,6.484523809523811,0.2807017543859649,0.05100334750841136,0
29,Japanese,3,0.10526315789473684,7.292857142857143,0.3508771929824561,0.048807764877177924,0
29,Japanese,18,0.21052631578947367,8.983333333333334,0.7192982456140351,0.09238731270048707,0
29,Japanese,14,0.10526315789473684,6.344047619047619,0.10526315789473684,0.05418881945469438,0
29,Japanese,12,0.05263157894736842,4.856349206349207,0.0,0.03052976267425691,0
29,Japanese,6,0.15789473684210525,7.992857142857143,0.3742690058479532,0.07319137157790682,0
29,Japanese,10,0.10526315789473684,6.344047619047619,0.10526315789473684,0.05418881945469438,0
29,Japanese,7,0.05263157894736842,4.856349206349207,0.0,0.03052976267425691,0
29,Japanese,13,0.10526315789473684,7.733333333333333,0.49122807017543857,0.04786485273046182,0
29,Japanese,9,0.05263157894736842,6.15952380952381,0.0,0.027131846229393,0
29,Japanese,16,0.15789473684210525,7.742857142857144,0.4853801169590643,0.07317657000147997,0
29,Japanese,15,0.10526315789473684,5.381349206349206,0.10526315789473684,0.0570362885722326,0
29,Japanese,11,0.05263157894736842,4.227813852813853,0.0,0.03174069483748031,0
29,Japanese,8,0.10526315789473684,6.181349206349206,0.19883040935672514,0.05307588859403938,0
29,Japanese,4,0.15789473684210525,7.28452380952381,0.3684210526315789,0.07529957578523633,1
29,Japanese,20,0.05263157894736842,5.567857142857142,0.0,0.02823300650106883,0
29,Japanese,17,0.05263157894736842,5.264682539682539,0.0,0.02883519375655908,0
30,Japanese,7,0.045454545454545456,9.20626318126318,0.045454545454545456,0.02398408913672161,1
30,Japanese,18,0.022727272727272728,7.381684410360879,0.0,0.01352624207005073,0
30,Japanese,19,0.045454545454545456,7.54068888627712,0.045454545454545456,0.02532513060918921,0
30,Japanese,41,0.022727272727272728,6.228884797692847,0.0,0.014096150115944422,0
30,Japanese,31,0.045454545454545456,8.4804939341704,0.08879492600422834,0.02355140103736162,0
30,Japanese,13,0.045454545454545456,9.480072705072706,0.13002114164904863,0.022248465836999257,0
30,Japanese,38,0.045454545454545456,10.875743700743698,0.16913319238900634,0.020953168147143927,0
30,Japanese,10,0.11363636363636365,13.726995226995223,0.7093023255813954,0.04802882007732899,0
30,Japanese,2,0.06818181818181818,8.459117576609835,0.08985200845665962,0.035645612428229466,0
30,Japanese,44,0.022727272727272728,6.608437189745238,0.0,0.013432445306195483,0
30,Japanese,21,0.022727272727272728,6.6084371897452385,0.0,0.013432445306195483,0
30,Japanese,23,0.045454545454545456,9.02282419163224,0.13002114164904863,0.02229574543965504,0
30,Japanese,20,0.06818181818181818,10.356850502438737,0.3213530655391121,0.03128383049720535,0
30,Japanese,37,0.045454545454545456,9.97216060083707,0.33298097251585623,0.02111473145906408,0
30,Japanese,14,0.045454545454545456,10.31221556221556,0.3594080338266385,0.02098467746241194,0
30,Japanese,36,0.06818181818181818,9.439490858298907,0.1321353065539112,0.033528325806553544,0
30,Japanese,27,0.022727272727272728,7.24245090994317,0.0,0.012833487371899446,0
30,Japanese,45,0.045454545454545456,7.9091175766098365,0.045454545454545456,0.024527424365685394,0
30,Japanese,6,0.022727272727272728,6.40843718974524,0.0,0.013757023865852263,0
30,Japanese,40,0.045454545454545456,11.255505605505602,0.38372093023255816,0.02041601521799792,0
30,Japanese,15,0.06818181818181818,7.387024757148595,0.08985200845665962,0.03634372348961703,0
30,Japanese,8,0.022727272727272728,5.773521022321329,0.0,0.013630094666796464,0
30,Japanese,28,0.045454545454545456,7.545268310980384,0.13002114164904863,0.0231467328110713,0
30,Japanese,29,0.022727272727272728,5.773521022321329,0.0,0.013630094666796464,0
30,Japanese,32,0.045454545454545456,7.94703474629945,0.16913319238900634,0.02239340114683133,0
30,Japanese,39,0.045454545454545456,8.507124656389362,0.20613107822410148,0.02169788018311149,0
